MLS ID,Sale Price,Close Date,Address,Zip Code,Total Sq. Ft.,Lot Size,Latitude,Longitude,High School,High School Rank,Middle School,Middle School Rank,Elementary School,Elementary School Rank
1432835,375000.0,2021-04-13,1410 Darby ST,80907,1740.0,12800.0,38.891838,-104.8472633,Career Education Center Early College,4,Carmel Middle School,3,Mesa Elementary School,2
8629305,375000.0,2021-04-06,7040 Nettlewood PL,80918,1472.0,7700.0,38.933528,-104.7646507,Falcon High School,4,NaN,3,Steele Elementary School,3
4115294,375000.0,2021-04-09,7366 Maybeck VW,80831,2432.0,4716.0,38.9381507,-104.6057956,NaN,0,Holmes Middle School,3,Steele Elementary School,3
9502090,380000.0,2021-04-12,3565 Sydney TE,80920,1429.0,6331.0,38.9418165,-104.75886209999999,Cheyenne Mountain High School,4,Horizon Middle School,3,Sand Creek International Elementary School,2
1319275,380000.0,2021-04-13,1902 Whitman RD,80910,2120.0,7695.0,38.8213751,-104.7924569,Rampart High School,0,West Middle School,5,NaN,1
9496246,382000.0,2021-04-12,1060 Hill CR,80904,1410.0,4530.0,38.885361,-104.856092,Air Academy High School,3,Galileo School Of Math And Science,3,Soaring Eagles Elementary School,2
3061488,385000.0,2021-04-13,4250 Gracewood DR,80920,1806.0,5300.0,38.9435637,-104.7455995,NaN,4,Janitell Junior High School,3,Scott Elementary School,2
3844242,385000.0,2021-04-09,4838 Pathfinder DR,80911,2328.0,6651.0,38.75963,-104.7289202,Pine Creek High School,1,Janitell Junior High School,NaN,Coperni 2,3
1590049,387000.0,2021-04-14,3145 Sapporo PL,80918,1600.0,7965.0,38.9198356,-104.7680692,Hanover Online Academy,4,NaN,2,NaN,2
6803939,387965.0,2021-04-09,2865 Maroon Bells AV,80918,1991.0,7928.0,38.9196013,-104.7757726,NaN,4,Watson Junior High School,2,Meridian Ranch Elementary School,2
9932705,390000.0,2021-04-09,6103 Hayfield PL,80925,2768.0,6542.0,38.7439884,-104.6376035,Frontier High School,2,Jack Swigert Aerospace Academy,3,Evans International Elementary School,NaN
4805903,390000.0,2021-04-09,1232 E Uintah ST,80909,1848.0,6000.0,38.850172,-104.801528,NaN,1,Atlas Preparatory Middle School,1,Rocky Mountain Classical Academy,3
3530324,391000.0,2021-04-12,4790 Picturesque DR,80917,1990.0,8500.0,38.8882908,-104.7389002,Harrison High School,2,Skyview Middle School,1,Explorer Elementary School,1
2377056,400000.0,2021-04-13,9885 Mesa RD,80809,1428.0,7900.0,38.8633922,-104.8520577,Discovery Canyon Campus High School,3,Horizon Middle School,3,Stetson Elementary School,3
1739533,400000.0,2021-04-12,8120 Schooner CT,80920,2360.0,8276.4,38.9521263,-104.7655623,Calhan Secondary School,4,Sproul Junior High School,3,Antelope Trails Elementary School,4
6563621,406000.0,2021-04-08,6493 Vedder DR,80925,1949.0,6600.0,38.8338816,-104.82136340000001,Pine Creek High School,3,NaN,2,Foothills Elementary School,NaN
9724232,411000.0,2021-04-01,6500 Vedder DR,80925,1421.0,5500.0,38.8338816,-104.82136340000001,Lewis-Palmer High School,3,West Middle School,2,King Elementary School,NaN
7408675,412500.0,2021-04-12,6686 Lange CR,80918,2313.0,7385.0,38.9221335,-104.76510649999999,NaN,4,Horizon Middle School,3,King Elementary School,2
2471443,414810.0,2021-04-06,6572 Vedder DR,80925,2691.0,7670.0,38.8338816,-104.82136340000001,Discovery Canyon Campus High School,3,Skyview Middle School,2,NaN,NaN
9990919,421000.0,2021-04-09,375 N Banner ST,80107,1936.0,9017.0,39.3638597,-104.59723570000001,Harrison High School,NaN,Atlas Preparatory Middle School,3,NaN,NaN
7596294,423750.0,2021-04-12,8307 Shadow Run LN,80817,3011.0,8435.0,38.7109519,-104.6922868,NaN,2,James Irwin Charter Middle School,3,NaN,2
3017550,424708.0,2021-04-09,6541 Vedder DR,80925,2482.0,8660.0,38.8338816,-104.82136340000001,Cheyenne Mountain High School,3,Lewis-Palmer Middle School,2,NaN,NaN
1699959,426000.0,2021-04-14,8091 Parsonage LN,80951,2519.0,5001.0,38.857355,-104.67729870000001,Harrison High School,2,North Middle School,3,NaN,2
3444132,426000.0,2021-04-08,7304 Prythania Park DR,80923,2592.0,7890.0,38.9162471,-104.6914439,Colorado Early Colleges Aurora,3,Sproul Junior High School,3,NaN,4
2754422,431000.0,2021-04-09,11545 Avena RD,80831,2744.0,9025.0,38.9483058,-104.61369509999999,Launch High School,0,NaN,3,NaN,3
8887953,432000.0,2021-04-12,3727 Adirondack DR,80918,2034.0,5988.0,38.92141489999999,-104.75735809999999,Aspen Valley Campus,2,Sproul Junior High School,3,NaN,3
7042395,436000.0,2021-04-13,7 Lazy W RD,80817,2716.0,21791.0,38.6771089,-104.6727434,Rampart High School,3,NaN,2,NaN,2
3988943,438300.0,2021-04-09,6509 Vedder DR,80925,2763.0,6600.0,38.8338816,-104.82136340000001,Sierra High School,3,Skyview Middle School,2,NaN,NaN
7806133,440000.0,2021-04-12,4580 Squirreltail DR,80920,2800.0,7073.0,38.9601322,-104.7414978,Power Technical Early College,4,Russell Middle School,4,NaN,4
3161527,445000.0,2021-04-08,8880 Kalmar DR,80920,2843.0,6755.0,38.9585503,-104.74867579999999,James Irwin Charter High School,4,Jack Swigert Aerospace Academy,4,NaN,4
5705919,445253.0,2021-04-12,7904 Antelope Meadows CR,80831,2799.0,11395.0,38.9340914,-104.6255808,Sand Creek High School,0,Carmel Middle School,3,NaN,3
3351460,445900.0,2021-04-09,5453 Hammond DR,80915,1949.0,3825.0,38.8338816,-104.82136340000001,Zebulon Pike,3,NaN,2,NaN,NaN
9064683,450000.0,2021-04-14,3585 Hickory Hill DR,80906,2245.0,13856.0,38.7800757,-104.7992041,NaN,2,The Vanguard School (Middle),2,NaN,2
5843129,450000.0,2021-04-09,195 Raven Hills RD,80919,2761.0,9000.0,38.9321235,-104.82367640000001,Cripple Creek-Victor Junior-Senior High School,2,Jack Swigert Aerospace Academy,4,NaN,4
9357270,450000.0,2021-04-09,1534 Lewis Ridge VW,80907,1630.0,2158.0,38.8730204,-104.7994196,Sierra High School,3,Skyview Middle School,2,NaN,3
3362814,455000.0,2021-04-14,7934 Martinwood PL,80908,2154.0,5940.0,38.9464063,-104.68797070000001,Welte Education Center,3,Janitell Junior High School,3,NaN,2
7589061,460000.0,2021-04-13,2256 Blizzard Valley TR,80132,3097.0,8650.0,39.07913629999999,-104.86787759999999,Mitchell High School,4,Watson Junior High School,4,NaN,2
7147476,465000.0,2021-04-13,7845 Wagonwood PL,80908,2997.0,5662.0,38.94531569999999,-104.6856093,Civa Charter Academy,3,Jack Swigert Aerospace Academy,NaN,NaN,2
7309370,470000.0,2021-04-14,6427 Jules DR,80923,2615.0,6781.0,38.9206568,-104.7064106,Palmer Ridge High School,3,Skyview Middle School,NaN,NaN,4
4827542,472000.0,2021-04-09,316 N Meade AV,80909,1767.0,8250.0,38.8379491,-104.7962863,Pikes Peak Early College,0,Falcon Middle School,NaN,NaN,1
9991869,475000.0,2021-04-12,5025 Culpepper CT,80920,2438.0,12117.0,38.9487872,-104.7338418,Mesa Ridge High School,4,Horizon Middle School,NaN,NaN,3
3229299,475000.0,2021-04-13,10260 Evening Vista DR,80831,3268.0,7994.0,38.9807375,-104.58106490000002,Mesa Ridge High School,3,Horizon Middle School,NaN,NaN,4
1817149,475000.0,2021-04-13,6394 PULPIT ROCK DR,80918,2551.0,10500.0,38.92405420000001,-104.81146820000001,Harrison High School,4,Timberview Middle School,NaN,NaN,4
6075487,475000.0,2021-04-08,4728 Little London DR,80923,3083.0,6154.0,38.9357596,-104.74204470000001,Discovery High School,4,Skyview Middle School,NaN,NaN,3
7813932,475000.0,2021-04-09,16267 Windy Creek DR,80132,2628.0,7456.0,39.0659411,-104.840715,Eastlake High School Of Colorado Springs,4,Russell Middle School,NaN,NaN,4
2789012,482320.0,2021-04-09,6525 Vedder DR,80925,3048.0,6600.0,38.8338816,-104.82136340000001,Power Technical Early College,3,Carmel Middle School,NaN,NaN,NaN
7101126,485000.0,2021-04-09,9245 Pacific Crest DR,80927,2975.0,6615.0,38.9345724,-104.658202,Sierra High School,3,NaN,NaN,NaN,NaN
9693281,485500.0,2021-04-09,10832 Checo WY,80831,3480.0,10130.0,38.9894228,-104.5954933,Launch High School,3,NaN,NaN,NaN,4
5786201,500000.0,2021-04-12,331 Ranch Resorts DR,80816,2868.0,180774.0,38.8225836,-105.25580420000001,James Irwin Charter High School,NaN,Horizon Middle School,NaN,NaN,NaN
7446391,500000.0,2021-04-02,6901 Alliance LP,80925,4512.0,6589.0,38.7374289,-104.6364422,Launch High School,2,Janitell Junior High School,NaN,NaN,NaN
4436707,500000.0,2021-04-14,8770 April DR,80920,3346.0,8484.0,38.959611,-104.757537,Discovery High School,4,Skyview Middle School,NaN,NaN,4
7493132,511430.0,2021-04-12,11161 Tiffin DR,80925,3463.0,11980.0,38.8338816,-104.82136340000001,Vista Ridge High School,3,Jenkins Middle School,NaN,NaN,NaN
2858771,513000.0,2021-04-09,901 Empire RD,80816,1351.0,175111.0,38.8758243,-105.26988229999999,The Classical Academy High School,NaN,Janitell Junior High School,NaN,NaN,NaN
6814024,513420.0,2021-04-12,6632 Tillamook DR,80925,3048.0,9066.0,38.8338816,-104.82136340000001,Welte Education Center,3,Ellicott Middle School,NaN,NaN,NaN
4543638,526384.0,2021-04-09,6698 Cumbre Vista WY,80924,3577.0,6030.0,38.9490148,-104.7062832,Mesa Ridge High School,3,Sproul Junior High School,NaN,NaN,2
3604666,541885.0,2021-04-12,11211 Silver Cloud DR,80908,3738.0,7916.0,38.9930867,-104.7659454,Mesa Ridge High School,5,NaN,NaN,NaN,5
8255262,545000.0,2021-04-14,155 High View CR,80863,2208.0,24393.6,39.0199895,-105.0535362,Pikes Peak Early College,3,Fountain Middle School,NaN,NaN,3
7032671,547000.0,2021-04-14,20045 Promontory WY,80132,2405.0,35000.0,39.12280330000001,-104.8451199,Welte Education Center,5,Watson Junior High School,NaN,NaN,4
3602162,550000.0,2021-04-12,9605 Moorcroft DR,80831,3869.0,22277.0,38.9706681,-104.62938340000001,Mesa Ridge High School,0,North Middle School,NaN,NaN,3
1466371,560000.0,2021-04-09,12757 Culebra DR,80831,4159.0,7800.0,38.9865005,-104.59146379999999,Patriot High School,3,Sabin Middle School,NaN,NaN,4
7148657,561000.0,2021-04-14,2357 WINSTEAD VW,80920,3374.0,4828.0,38.8338816,-104.82136340000001,Mesa Ridge High School,3,Sproul Junior High School,NaN,NaN,NaN
5614961,562000.0,2021-04-13,13124 Stone Valley DR,80831,3172.0,8684.0,38.9766765,-104.5798472,Mesa Ridge High School,3,NaN,NaN,NaN,4
2559642,568000.0,2021-04-08,6740 Shimmering Moon LN,80923,3321.0,9888.0,38.9353555,-104.74666640000001,Palmer High School,4,Peyton Junior High School,NaN,NaN,3
4044125,575000.0,2021-04-13,1022 E Dale ST,80903,2070.0,7508.0,38.8448402,-104.8051309,Pikes Peak Early College,1,NaN,NaN,NaN,4
6669716,576000.0,2021-04-12,1932 Shadow Creek DR,80104,3424.0,6621.0,39.3187259,-104.84089809999999,Mitchell High School,1,Sabin Middle School,NaN,NaN,2
4588990,583000.0,2021-04-12,7305 Timbergrove PL,80919,3274.0,25831.08,38.8338816,-104.82136340000001,Vista Ridge High School,3,Sabin Middle School,NaN,NaN,NaN
8074557,585000.0,2021-04-13,3225 Hoofprint RD,80831,3472.0,217800.0,38.8772698,-104.59546,Sand Creek High School,0,James Irwin Charter Middle School,NaN,NaN,3
7810602,585000.0,2021-04-09,5977 Brave Eagle DR,80924,4730.0,7150.0,38.9629061,-104.7165839,Power Technical Early College,4,Russell Middle School,NaN,NaN,4
5648471,600000.0,2021-04-13,385 Winding Valley DR,80863,2188.0,91040.4,38.9322361,-105.09047220000001,Colorado Springs Early Colleges,3,The Classical Academy Middle School,NaN,NaN,2
4847302,600000.0,2021-04-09,16647 Greyhawk DR,80132,3537.0,7150.0,39.0261477,-104.81381259999999,Rampart High School,5,North Middle School,NaN,NaN,4
1995705,603000.0,2021-04-12,122 Buckeye DR,80919,3526.0,11000.0,38.9346208,-104.82943309999999,Patriot High School,2,Mountain Ridge Middle School,NaN,NaN,4
1159344,605000.0,2021-04-13,17184 Buffalo Valley PA,80132,3529.0,9583.2,39.07690340000001,-104.86637250000001,Rampart High School,4,Watson Junior High School,NaN,NaN,4
2128035,607000.0,2021-04-09,440 Highway 105 HW,80133,2264.0,43996.0,39.1105227,-104.90072020000001,Eastlake High School Of Colorado Springs,5,Sabin Middle School,NaN,NaN,3
1449760,615000.0,2021-04-09,9861 Golf Crest ST,80831,4061.0,6600.0,38.9753841,-104.594493,Coronado High School,3,Watson Junior High School,NaN,NaN,4
3742849,618500.0,2021-04-12,15833 Kansas Pacific CT,80132,3712.0,14024.0,39.0630914,-104.82587579999999,Liberty High School,4,NaN,NaN,NaN,4
8629083,625000.0,2021-04-05,1177 Man O'War WY,80921,3541.0,6900.0,39.0021371,-104.80454209999999,Discovery High School,5,James Irwin Charter Middle School,NaN,NaN,4
1233698,630000.0,2021-04-14,5504 Wells Fargo DR,80918,4262.0,7894.0,38.9164809,-104.7421548,Rampart High School,2,North Middle School,NaN,NaN,3
3134255,630000.0,2021-04-12,18655 Pike View WY,80132,3303.0,40511.0,39.1017604,-104.8992603,Rampart High School,5,Woodland Park Middle School,NaN,NaN,3
2868265,630000.0,2021-04-09,14630 Blue Wings WY,80921,4476.0,7888.0,39.0438981,-104.8399212,Mesa Ridge High School,5,Eagleview Middle School,NaN,NaN,4
6666890,655000.0,2021-04-09,2925 Dynamic DR,80920,4261.0,10545.0,38.9656352,-104.77110040000001,Community Prep Charter School,4,Fountain Middle School,NaN,NaN,4
8614018,672694.0,2021-04-09,1986 Walnut Creek CT,80921,4126.0,8859.0,39.0094871,-104.7875086,Doherty High School,5,North Middle School,NaN,NaN,4
8980536,680000.0,2021-04-13,7170 Tobin RD,80908,2558.0,178596.0,38.9856662,-104.69333459999999,Coronado High School,4,North Middle School,NaN,NaN,3
9146911,680013.0,2021-04-08,1079 Native Dancer TE,80921,3618.0,10676.0,39.0066076,-104.8097432,Rampart High School,5,Janitell Junior High School,NaN,Otero Elementary School,4
4971907,730000.0,2021-04-14,1327 Castle Creek CR,80104,4113.0,7841.0,39.3589191,-104.8482485,Palmer High School,1,Hemphill Middle School,NaN,Aragon Elementary School,1
7478627,736000.0,2021-04-13,5830 Ramblin Rose RD,80908,3442.0,217800.0,39.122642,-104.716574,Palmer High School,NaN,Sky View Middle School,NaN,NaN,4
3258994,755000.0,2021-04-13,18639 Honeysuckle WY,80132,3027.0,39200.0,39.10302069999999,-104.8463968,Rampart High School,5,Eagleview Middle School,NaN,Pioneer Elementary School,4
3310676,765000.0,2021-04-12,4635 Newstead PL,80906,3934.0,16988.4,38.7653436,-104.82624129999999,Palmer High School,2,Russell Middle School,NaN,Bristol Elementary School,5
5501489,775000.0,2021-04-14,4245 McPherson AV,80909,4278.0,18426.0,38.8686575,-104.74961009999998,Frontier High School,1,Liberty Point International School,NaN,Henry Elementary School,2
1424374,860825.0,2021-04-13,16193 Enchanted Peak WY,80132,4754.0,12276.0,39.065495,-104.8078952,NaN,4,North Middle School,NaN,NaN,4
7885720,870000.0,2021-04-01,170 satsuma PL,80104,5087.0,20299.0,39.3434434,-104.86144669999999,Mesa Ridge High School,1,Atlas Preparatory Middle School,NaN,Irving Elementary School,2
1611677,877509.0,2021-04-12,16496 Golden Sun WY,80132,4412.0,22441.0,38.8338816,-104.82136340000001,Palmer High School,3,NaN,NaN,Widefield District 3 Preschool,NaN
9205281,969000.0,2021-04-12,3350 Orion DR,80906,5135.0,20971.0,38.8167673,-104.88044359999999,Power Technical Early College,NaN,Janitell Junior High School,NaN,NaN,5
1382871,969000.0,2021-04-09,1957 Redbank DR,80921,4612.0,11111.0,39.0281967,-104.7909918,Vista Ridge High School,4,NaN,NaN,Carver Elementary School,4
8212008,1045000.0,2021-04-12,16361 Timber Meadow DR,80908,5549.0,109771.0,39.0720554,-104.7490176,Patriot High School,4,NaN,NaN,James Irwin Charter Academy,NaN
4689604,1320000.0,2021-04-12,2553 Browning DR,80109,5373.0,196020.0,38.9991525,-104.7097551,Doherty High School,5,NaN,NaN,Coperni 2,NaN
5545425,1350000.0,2021-04-05,5787 Twin Creek RD,80104,6370.0,1533007.0,39.28474,-104.777289,Fountain-Fort Carson High School,NaN,NaN,NaN,NaN,NaN
7922545,125000.0,2021-04-16,2403 Highland AV,81004,1207.0,7668.0,38.8736407,-104.7801094,Palmer High School,1,NaN,NaN,Widefield District 3 Preschool,NaN
8065891,133500.0,2021-04-16,1095 Western DR #Lot 578J,80915,1836.0,3672.0,38.8480364,-104.6952703,Liberty High School,2,NaN,NaN,NaN,NaN
5974936,140000.0,2021-04-16,2408 West ST,81003,1640.0,6011.0,38.8468802,-104.8612254,Liberty High School,NaN,NaN,NaN,Audubon Elementary School,NaN
9663477,140000.0,2021-04-16,120 Whalen AV #34,80813,782.0,7990.0,38.7407754,-105.18093710000001,Patriot High School,1,NaN,NaN,Twain Elementary School,NaN
2389422,170000.0,2021-04-16,7665 Grosbeak PT,80922,1120.0,877.0,38.8972582,-104.6843787,Palmer High School,2,NaN,NaN,Coperni 2,NaN
8126561,180000.0,2021-04-15,1866 Zebulon ST,80910,992.0,720.0,38.80622049999999,-104.761521,Harrison High School,1,NaN,NaN,NaN,NaN
9235861,204000.0,2021-04-14,914 Tenderfoot Hill RD #202,80906,908.0,317.0,38.7941014,-104.80981329999999,Aspen Valley Campus,1,NaN,NaN,Sunrise Elementary School,NaN
5277172,210000.0,2021-04-12,4383 Hawks Lookout LN,80916,1560.0,435.6,38.804105,-104.749387,Launch High School,1,NaN,NaN,Jordahl Elementary School,NaN
9626504,211000.0,2021-04-16,2171 Baltimore CR,80904,992.0,736.0,38.8379959,-104.861179,Vista Ridge High School,NaN,NaN,NaN,Stetson Elementary School,NaN
6990738,215000.0,2021-04-16,4261 Hunting Meadows CR,80916,1499.0,499.0,38.802981,-104.750977,Lewis-Palmer High School,1,NaN,NaN,Roosevelt Charter Academy,NaN
3534145,215000.0,2021-04-15,1826 Carmel DR,80910,1086.0,9934.0,38.8055568,-104.7706218,Vista Ridge High School,1,NaN,NaN,Talbott Steam Innovation School,NaN
3178646,220000.0,2021-04-16,2408 Washo CR,80915,960.0,778.0,38.866579,-104.692776,Vista Ridge High School,2,NaN,NaN,Widefield Elementary School of the Arts,NaN
7437309,229000.0,2021-04-16,4226 Charleston DR,80916,1102.0,841.0,38.7896739,-104.7516598,Eastlake High School Of Colorado Springs,1,NaN,NaN,Widefield Elementary School of the Arts,NaN
7518424,232500.0,2021-04-15,2508 W Kiowa ST,80904,1691.0,7200.0,38.8489617,-104.86145819999999,Liberty High School,3,NaN,NaN,Monterey Elementary School,NaN
5315720,235000.0,2021-04-16,266 W Rockrimmon BL #F,80919,1914.0,701.0,38.93007739999999,-104.8320095,Falcon High School,4,NaN,4,Howbert Elementary School,NaN
7225620,240000.0,2021-04-16,8152 Elk River VW,80817,1170.0,1413.0,38.71512,-104.697455,Civa Charter Academy,2,NaN,3,Evans International Elementary School,NaN
3277167,240000.0,2021-04-16,33 Churchill RD,81001,1788.0,7386.0,38.7620378,-104.8219458,Liberty High School,2,NaN,2,Midland Elementary School,NaN
7756684,240000.0,2021-04-15,2682 Brooksedge VW,80910,1302.0,1007.0,38.8013885,-104.778141,Lewis-Palmer High School,1,NaN,NaN,Globe Charter School,NaN
1298326,245000.0,2021-04-16,175 W Cheyenne RD #214,80906,985.0,174.0,38.8051999,-104.8308078,Palmer High School,5,NaN,5,Martin Luther King Junior Elementary School,NaN
9270041,245000.0,2021-04-16,2926 2nd AV,81008,1602.0,12500.0,38.2994014,-104.6177725,Vista Ridge High School,2,NaN,2,Sunrise Elementary School,NaN
6429115,250000.0,2021-04-13,1249 Suncrest WY,80906,1668.0,12274.0,38.77887680000001,-104.80353520000001,Falcon High School,2,NaN,2,Prairie Heights Elementary School,NaN
4534880,250000.0,2021-04-14,1550 Monterey RD #110,80910,1214.0,805.0,38.8082407,-104.7846513,NaN,1,NaN,NaN,NaN,NaN
1909643,250000.0,2021-04-15,338 Deer LN,80820,1108.0,871200.0,38.73284230000001,-104.6871811,Mesa Ridge High School,2,NaN,3,Webster Elementary School,NaN
7022013,251000.0,2021-04-19,201 Phoebus DR,80816,1026.0,54886.0,38.9390868,-105.32535279999999,Rampart High School,NaN,NaN,NaN,Coperni 3,NaN
4369580,252000.0,2021-04-16,899 Kutsu Ridge RD,80816,720.0,32670.0,38.92331,-105.22294299999999,Palmer High School,NaN,NaN,NaN,NaN,NaN
5194100,260000.0,2021-04-13,6945 Ash Creek HT #101,80922,979.0,547.0,38.8956161,-104.70023379999999,NaN,2,NaN,3,Centennial Elementary School,NaN
2444013,260000.0,2021-04-19,401 7th TE,81226,1258.0,16552.8,38.8389689,-104.8370902,Palmer High School,3,NaN,3,Inspiration View Elementary School,NaN
1782815,266300.0,2021-04-16,117 Leta DR,80911,912.0,6000.0,38.7595928,-104.7472857,Vista Ridge High School,1,NaN,NaN,NaN,NaN
6153041,268000.0,2021-04-16,7144 Ash Creek HT #101,80922,979.0,435.6,38.895089,-104.6983296,Pine Creek High School,2,NaN,3,Henry Elementary School,NaN
3721692,270000.0,2021-04-16,1200 Havana ST,80010,1510.0,9845.0,39.7348783,-104.8655515,Woodland Park High School,1,NaN,NaN,Pinello Elementary School,NaN
1104612,274000.0,2021-04-16,1436 Territory TR,80919,1440.0,672.0,38.90546,-104.8517439,Palmer Ridge High School,4,NaN,4,NaN,NaN
3829085,279900.0,2021-04-16,1125 Myrtle LN,81212,1658.0,9583.2,38.9295586,-104.68119449999999,Patriot High School,3,NaN,3,West Elementary School,NaN
1649011,279900.0,2021-04-16,143 S Stardust CR,81007,1505.0,1481.04,38.8088163,-104.8554452,Falcon High School,5,NaN,5,Remington Elementary School,NaN
7769774,285000.0,2021-04-19,3515 Darkwood PL,80910,912.0,7800.0,38.8075471,-104.7632377,Palmer High School,3,NaN,NaN,Scott Elementary School,NaN
5214537,290000.0,2021-04-15,4236 Perryville PT,80911,1764.0,836.0,38.769613,-104.74253470000001,Falcon High School,1,NaN,NaN,Wildflower Elementary School,NaN
7137537,295000.0,2021-04-05,2510 Hagerman ST,80904,1009.0,9000.0,38.8423076,-104.86824250000001,Rampart High School,NaN,NaN,3,Turman Elementary School,NaN
7941010,298000.0,2021-04-15,1875 Montura VW #103,80919,1111.0,769.0,38.9175849,-104.8647114,Community Prep Charter School,4,NaN,4,Bear Creek Elementary School,NaN
