MLS ID,Sale Price,Close Date,Address,Zip Code,Total Sq Ft,Lot Size,Latitude,Longitude,High School,High School Rank,Middle School,Middle School Rank,Elementary School,Elementary School Rank,dollar/sqft,Walk Score
4774735,1125000.0,2021-03-15,14860 Roller Coaster RD,80921,4178.0,233482.0,39.0475,-104.786437,The Vanguard School (High),4.0,Yuma Middle School,4.0,Taylor Elementary School,4.0,269.26759214935373,NaN
3642970,1175000.0,2021-03-15,1628 N Tejon ST,80907,3900.0,9500.44,38.8574818,-104.8226391,,1.0,Galileo School Of Math And Science,2.0,Coperni 2,4.0,301.28205128205127,NaN
6483270,1264500.0,2021-03-26,2253 Red Edge HT,80921,5551.0,21640.61,39.0289145,-104.7866673,Liberty High School,4.0,Janitell Junior High School,4.0,,4.0,227.79679337056388,NaN
3200037,1274280.0,2021-03-15,5940 Echo Ridge LN,80918,6106.0,43996.0,38.9180746,-104.7999791,Aspen Valley Campus,4.0,Skyview Middle School,2.0,Evans International Elementary School,2.0,208.69308876514904,NaN
1334051,1300000.0,2021-03-26,2799 Morning Run CT,80116,4946.0,65340.0,39.40283000000001,-104.6785997,Woodland Park High School,3.0,Falcon Middle School,3.0,Jordahl Elementary School,4.0,262.8386575010109,NaN
5145969,1300000.0,2021-03-19,2014 Stoneleigh TR,80132,5231.0,108900.0,39.123772,-104.7893341,Lewis-Palmer High School,5.0,Skyview Middle School,4.0,Cheyenne Wells Elementary School,5.0,248.51844771554195,NaN
8806850,1360000.0,2021-03-18,7505 E Palmer Divide AV,80118,3682.0,1535664.0,39.1296297,-104.7477205,Falcon High School,,Castle Rock Middle School,,,4.0,369.36447582835416,NaN
4311091,1370000.0,2021-03-12,727 Silver Oak GR,80906,5693.0,27137.88,38.7583738,-104.8399212,Zebulon Pike,5.0,Jenkins Middle School,2.0,Grand Mountain School,5.0,240.64640786931318,NaN
3298906,1410000.0,2021-03-22,3161 Majestic Mountain RD,80135,6666.0,1865283.0,39.3154638,-105.01828190000002,,,Janitell Junior High School,,,,211.52115211521152,NaN
4925085,2355000.0,2021-03-19,7916 County Road 92 RD,80827,3454.0,23958000.0,38.9568764,-105.4605462,The Classical Academy High School,,Holmes Middle School,,Rudy Elementary School,,681.8181818181819,NaN
2364000,2750000.0,2021-03-16,4705 Broadlake VW,80906,12058.0,60984.0,38.7643115,-104.8414945,Pine Creek High School,5.0,Timberview Middle School,5.0,New Summit Charter Academy,5.0,228.06435561452977,NaN
5025842,170000.0,2021-03-23,4242 Moonbeam DR,80916,928.0,672.0,38.78796699999999,-104.751075,Zebulon Pike,1.0,Timberview Middle School,1.0,Gateway Elementary School,2.0,183.18965517241378,NaN
6624752,190000.0,2021-03-25,216 W Evans AV,81004,1628.0,2436.0,38.7896411,-104.8640376,,5.0,Skyview Middle School,5.0,Prairie Hills Elementary School,,116.70761670761671,NaN
2096301,215000.0,2021-03-26,711 S Norwood AV,81001,1380.0,5550.0,38.7993459,-104.8160822,Pine Creek High School,5.0,Falcon Middle School,5.0,Bennett Ranch Elementary School,2.0,155.79710144927537,NaN
4381294,220000.0,2021-03-29,1502 W Bijou ST,80904,838.0,2750.0,38.8417095,-104.846032,Liberty High School,,Jenkins Middle School,3.0,Bear Creek Elementary School,1.0,262.5298329355609,NaN
7949728,225000.0,2021-03-29,936 Tampico CT,80910,977.0,0.0,38.8180346,-104.7615495,Pine Creek High School,3.0,North Middle School,3.0,Cresson Elementary School,2.0,230.29682702149438,NaN
6307263,230000.0,2021-03-23,1023 Fosdick DR,80909,1647.0,7210.0,38.8483496,-104.7487441,Discovery Canyon Campus High School,1.0,Horizon Middle School,1.0,Grand Mountain School,0.0,139.64784456587736,NaN
7650879,240000.0,2021-03-26,2131 Troy CT,80918,945.0,435.6,38.8928941,-104.7860014,Vista Ridge High School,3.0,Eagleview Middle School,2.0,,3.0,253.96825396825398,NaN
3759894,250000.0,2021-03-26,114 Hayes DR,80911,1072.0,7200.0,38.7419868,-104.7305905,The Classical Academy High School,2.0,Skyview Middle School,2.0,,2.0,233.2089552238806,NaN
7089405,255000.0,2021-03-25,509 Lynn AV,80905,796.0,6850.0,38.8076602,-104.8169396,Vista Ridge High School,5.0,Sproul Junior High School,5.0,Rudy Elementary School,4.0,320.35175879396985,NaN
2278438,257500.0,2021-03-26,76 Rose DR,80911,1051.0,7050.0,38.7552841,-104.7465565,Harrison High School,1.0,,,Grand Mountain School,,245.00475737392958,NaN
6590060,258500.0,2021-03-15,804 6th ST,81039,1950.0,9583.2,38.8338816,-104.8213634,Civa Charter Academy,3.0,Lewis-Palmer Middle School,2.0,,,132.56410256410257,NaN
3274414,268500.0,2021-03-26,384 W Rockrimmon BL #G,80919,1872.0,655.0,38.928869,-104.832645,Falcon High School,4.0,,4.0,Palmer Lake Elementary School,4.0,143.42948717948718,NaN
9698009,270000.0,2021-03-25,7915 Lexington Park DR,80920,1079.0,1248.0,38.9469459,-104.768889,Coronado High School,4.0,,3.0,Grant Elementary School,3.0,250.23169601482854,NaN
7680616,275000.0,2021-03-26,1215 Falcon AV,80905,796.0,5700.0,38.8014809,-104.8047205,Doherty High School,1.0,,5.0,Grand Mountain School,2.0,345.47738693467335,NaN
3965053,276000.0,2021-03-26,4500 S Shenandoah ST,80634,1400.0,6675.0,38.8093702,-104.7712457,Community Prep Charter School,3.0,,,,2.0,197.14285714285714,NaN
1570730,285000.0,2021-03-15,360 W Rockrimmon BL #E,80919,1914.0,704.0,38.9288562,-104.8335827,Launch High School,4.0,,4.0,Buena Vista Elementary School,4.0,148.90282131661442,NaN
8447960,286000.0,2021-03-26,1530 Little Bear Creek PT #304,80904,1132.0,467.0,38.82649000000001,-104.85794,Manitou Springs High School,,,3.0,Remington Elementary School,0.0,252.65017667844523,NaN
5241548,293000.0,2021-03-29,78 Audubon DR,80910,1080.0,6500.0,38.8299249,-104.7617792,Harrison High School,0.0,,1.0,Woodmen Hills Elementary School,0.0,271.2962962962963,NaN
3783533,295000.0,2021-03-29,1729 Keswick RD,80906,1160.0,6000.0,38.7606009,-104.7648102,Cheyenne Mountain High School,1.0,,,Mountain Vista Community School,,254.31034482758622,NaN
3915770,311000.0,2021-03-26,2302 Chimayo DR,80911,1222.0,7950.0,38.7637429,-104.7511141,Harrison High School,1.0,,,Academy Endeavour Elementary School,,254.50081833060557,NaN
8352415,315000.0,2021-03-24,2036 Pinyon Jay DR,80951,2486.0,5000.0,38.8634549,-104.6721057,Palmer Ridge High School,2.0,,3.0,Sand Creek International Elementary School,2.0,126.70957361222848,NaN
6372364,325000.0,2021-03-29,1761 Herd ST,80910,1412.0,4040.0,38.808601,-104.784846,Cheyenne Mountain High School,1.0,,,Rudy Elementary School,3.0,230.1699716713881,NaN
4135578,325000.0,2021-03-26,1339 Bennett AV,80909,1728.0,6738.0,38.8518402,-104.7797527,Palmer High School,1.0,,1.0,Woodmen Hills Elementary School,4.0,188.0787037037037,NaN
7425518,326000.0,2021-03-29,1003 Mountain View RD,80863,1876.0,13503.6,38.9964838,-104.7511479,Palmer Ridge High School,5.0,,5.0,Midland Elementary School,5.0,173.77398720682302,NaN
4573840,335000.0,2021-03-26,2180 Awesome VW,80864,1736.0,1584713.0,38.80155,-104.271982,Cheyenne Mountain High School,,,,Woodmen Hills Elementary School,,192.97235023041475,NaN
9444552,337000.0,2021-03-26,3387 Foxridge DR,80916,1372.0,6000.0,38.7847198,-104.7438677,Civa Charter Academy,4.0,,4.0,Grand Mountain School,4.0,245.6268221574344,NaN
3154462,343000.0,2021-03-29,3105 Poinsetta DR,80907,2080.0,6300.0,38.875453,-104.7997967,Palmer Ridge High School,3.0,,2.0,,3.0,164.90384615384616,NaN
9247581,343000.0,2021-03-29,3874 FETLOCK CR,80918,1567.0,6400.0,38.8990614,-104.7542132,Castle View High School,2.0,,2.0,Prairie Hills Elementary School,1.0,218.8895979578813,NaN
2791943,349000.0,2021-03-26,4131 Park Haven VW,80917,2210.0,1775.0,38.891124,-104.75155,Harrison High School,2.0,,1.0,Grand Mountain School,1.0,157.9185520361991,NaN
5427445,350000.0,2021-03-25,6143 Kingdom VW,80918,1894.0,1134.0,38.92042,-104.784727,Lewis-Palmer High School,4.0,,2.0,,2.0,184.79408658922915,NaN
7310319,355400.0,2021-03-29,932 Burning Bush PT,80132,1896.0,1196.0,39.0790719,-104.846253,Discovery Canyon Campus High School,,,4.0,Prairie Hills Elementary School,4.0,187.44725738396625,NaN
8291514,358639.0,2021-03-22,1847 Rose Quartz HT,80908,1571.0,1364.0,38.986865,-104.7924931,,,,5.0,Explorer Elementary School,5.0,228.2870782940802,NaN
7587936,360000.0,2021-03-26,5917 Corinth DR,80923,1359.0,6430.0,38.9199695,-104.7311189,Woodland Park High School,,,3.0,Grand Peak Academy,3.0,264.9006622516556,NaN
7236574,361000.0,2021-03-26,518 Aspen DR,80911,1653.0,13000.0,38.7505081,-104.7335683,Woodland Park High School,,,2.0,Freedom Elementary School,3.0,218.39080459770116,NaN
4565982,363665.0,2021-03-17,1841 Rose Quartz HT,80908,1696.0,1519.0,38.986865,-104.7924931,Falcon High School,,,5.0,Bennett Ranch Elementary School,5.0,214.4251179245283,NaN
6233234,366000.0,2021-03-26,7761 Tabernash DR,80923,1558.0,3269.0,38.915568,-104.6852122,Community Prep Charter School,,,3.0,Ridgeview Elementary School,4.0,234.9165596919127,NaN
5320773,366000.0,2021-03-25,7270 Moss Bluff CT,80817,2066.0,5018.0,38.69833560000001,-104.6935966,The Classical Academy High School,,Chinook Trail Middle School,2.0,James Madison Charter Academy School,2.0,177.1539206195547,NaN
8536311,371000.0,2021-03-26,9840 Morning Vista DR,80831,2038.0,6726.0,38.97472399999999,-104.577816,Discovery Canyon Campus High School,,,3.0,,4.0,182.04121687929342,NaN
7973809,375000.0,2021-03-25,14350 Woodrock PA,80921,1454.0,4051.08,39.0402823,-104.8379446,Cheyenne Mountain High School,,The Classical Academy Middle School,4.0,The Vanguard School (Elementary),4.0,257.9092159559835,NaN
9792589,376140.0,2021-03-24,1848 Rose Quartz HT,80908,1693.0,1519.0,38.986865,-104.7924931,Manitou Springs High School,,Skyview Middle School,5.0,Inspiration View Elementary School,5.0,222.17365623154163,NaN
3325131,390000.0,2021-03-26,117 E Bijou ST #204,80903,889.0,0.0,38.8350661,-104.8240452,Discovery Canyon Campus High School,,,2.0,,,438.69516310461194,NaN
5372585,390000.0,2021-03-12,4389 Crow Creek DR,80922,1407.0,6050.0,38.895319,-104.6937902,,,The Classical Academy Middle School,3.0,Coperni 2,,277.1855010660981,NaN
3436796,390760.0,2021-03-30,3035 Rolling Wood LP,80918,1894.0,8051.0,38.9322936,-104.7714422,Palmer High School,,Mountain Ridge Middle School,3.0,,,206.31467793030623,NaN
8483145,400000.0,2021-03-26,2103 Princeton WY,80909,2782.0,8494.2,38.8619766,-104.7794648,Harrison High School,,Cheyenne Mountain Junior High School,1.0,Inspiration View Elementary School,,143.78145219266713,NaN
1687999,400000.0,2021-03-26,16774 Pine Valley RD,80470,1156.0,10236.6,39.4080563,-105.3204239,Discovery Canyon Campus High School,,Falcon Middle School,,,,346.02076124567475,NaN
3031206,400500.0,2021-03-29,18 Westmark AV,80906,2502.0,16000.0,38.7791199,-104.7932775,Community Prep Charter School,,Russell Middle School,2.0,Jordahl Elementary School,,160.07194244604315,NaN
2821588,401000.0,2021-03-26,5770 Corinth DR,80923,2164.0,4050.0,38.9185536,-104.7308933,Discovery Canyon Campus High School,,Eagleview Middle School,3.0,Freedom Elementary School,,185.30499075785582,NaN
1448492,403000.0,2021-03-29,6618 Sproul LN,80918,2161.0,5078.0,38.9278098,-104.7823823,Civa Charter Academy,,Chinook Trail Middle School,3.0,Ridgeview Elementary School,,186.4877371587228,NaN
8673520,409149.0,2021-03-29,13288 Stoney Meadows WY,80831,3104.0,9417.0,38.9781303,-104.5791265,Elizabeth High School,,,3.0,Meridian Ranch Elementary School,,131.81346649484536,NaN
8371021,415000.0,2021-03-26,4173 Vernal CR,80916,2716.0,6600.0,38.8244973,-104.7362115,Palmer Ridge High School,,,1.0,Coperni 2,,152.79823269513992,NaN
8443416,415000.0,2021-03-19,6535 Weiser DR,80925,2763.0,6000.0,38.7372159,-104.6250156,,,Skyview Middle School,3.0,,,150.19905899384727,NaN
9618362,417005.0,2021-03-29,1824 Rose Quartz HT,80908,1693.0,1519.0,38.986865,-104.7924931,Cheyenne Mountain High School,,North Middle School,5.0,Ridgeview Elementary School,,246.31128174837568,NaN
1522161,420000.0,2021-03-25,1020 Ancestra DR,80817,2901.0,5497.0,38.705429,-104.6925601,,,Cheyenne Mountain Junior High School,3.0,Academy For Advanced And Creative Learning,,144.77766287487074,NaN
2819350,422900.0,2021-03-29,5492 Hammond DR,80915,1598.0,4628.0,38.8338816,-104.8213634,,,Eagleview Middle School,2.0,Inspiration View Elementary School,,264.6433041301627,NaN
3522859,433500.0,2021-03-25,4934 Desert Varnish DR,80922,2432.0,6262.0,38.903594,-104.6873438,Cheyenne Mountain High School,,West Middle School,3.0,,,178.2483552631579,NaN
6560256,437500.0,2021-03-26,3503 Red Baron DR,80911,3610.0,7434.0,38.7802348,-104.7320645,Sierra High School,,Challenger Middle School,4.0,High Plains Elementary School,,121.19113573407202,NaN
6441324,440000.0,2021-03-25,9776 Wando DR,80925,3083.0,6815.0,38.730946,-104.647604,Cheyenne Mountain High School,,Canon City Middle School,3.0,Ridgeview Elementary School,,142.7181316899124,NaN
2427905,442500.0,2021-03-25,1727 Pearl ST #203,80203,963.0,15405.0,39.743816,-104.9801177,The Vanguard School (High),,Mountain Ridge Middle School,4.0,Woodmen-Roberts Elementary School,,459.5015576323988,NaN
4100123,445000.0,2021-03-19,8425 Rain Dance CT,80920,2624.0,7150.0,38.954401,-104.754975,Zebulon Pike,,Challenger Middle School,,Grand Mountain School,,169.58841463414635,NaN
1565474,450000.0,2021-03-26,5232 Escapardo WY,80917,2875.0,13764.0,38.8749121,-104.7326569,,,Lewis-Palmer Middle School,,,,156.52173913043478,NaN
1112151,451000.0,2021-03-24,6145 Vessey RD,80908,2176.0,21450.0,39.0379735,-104.7129175,Atlas Preparatory High School,,Skyview Middle School,,Prairie Heights Elementary School,,207.2610294117647,NaN
1775979,452000.0,2021-03-29,10018 Intrepid WY,80925,3128.0,6766.0,38.7374366,-104.6403052,Mitchell High School,,Skyview Middle School,,,,144.50127877237853,NaN
8363900,462850.0,2021-03-26,11129 Fossil Dust DR,80908,3216.0,5750.0,38.9931547,-104.7671976,Launch High School,,Mesa Middle School,,Frontier Elementary School,,143.92101990049753,NaN
4095484,465000.0,2021-03-26,4350 Zurich DR,80920,2706.0,8053.0,38.9557718,-104.744688,Widefield High School,,Timberview Middle School,,Inspiration View Elementary School,,171.84035476718404,NaN
6700997,470000.0,2021-03-26,10338 Mt Lincoln DR,80831,3176.0,7606.0,38.981004,-104.588392,The Vanguard School (High),,Falcon Middle School,,,,147.98488664987406,NaN
4245431,470000.0,2021-03-26,9514 Castle Oaks DR,80817,3525.0,9425.0,38.6931029,-104.6804293,Discovery High School,,Woodland Park Middle School,,Cheyenne Wells Elementary School,,133.33333333333334,NaN
8218335,471000.0,2021-03-29,8205 Birch Tree LP,80927,3148.0,6500.0,38.936753,-104.6738494,Palmer High School,,North Middle School,,,,149.61880559085134,NaN
9410542,476000.0,2021-03-26,17150 Snowwood DR,80132,3004.0,6098.4,39.0814402,-104.8688354,Civa Charter Academy,,Manitou Springs Middle School,,Queen Palmer Elementary School,2.0,158.4553928095872,NaN
9914438,480000.0,2021-03-25,1111 Mount Estes DR,80921,3186.0,8831.0,39.0089336,-104.8043558,Rampart High School,,Eagleview Middle School,,Sunrise Elementary School,4.0,150.65913370998118,NaN
9995367,487000.0,2021-03-24,6851 Silverwind CR,80923,3466.0,10613.0,38.9295286,-104.7054082,Career Readiness Academy,,Manitou Springs Middle School,,Ridgeview Elementary School,4.0,140.5077899596076,NaN
4491902,490000.0,2021-03-29,7775 Hickorywood DR,80920,3605.0,9600.0,38.944045,-104.746511,Atlas Preparatory High School,,Woodland Park Middle School,,Meridian Ranch Elementary School,2.0,135.92233009708738,NaN
6966828,501000.0,2021-03-30,6530 Whistle Bay DR,80923,2797.0,6050.0,38.9307466,-104.7487441,Civa Charter Academy,,Timberview Middle School,,Ridgeview Elementary School,3.0,179.12048623525206,NaN
5066331,505174.0,2021-03-09,10523 Wrangell CR,80924,2763.0,7044.0,38.9828574,-104.7371966,Zebulon Pike,,Skyview Middle School,,Aspen View Academy,5.0,182.8353239232718,NaN
3473527,516000.0,2021-03-26,6755 Granite Peak DR,80923,2880.0,12437.0,38.9289368,-104.7379888,,,Skyview Middle School,,Martinez Elementary School,3.0,179.16666666666666,NaN
5672191,537000.0,2021-03-26,12425 Angelina DR,80831,3448.0,14701.5,38.9819283,-104.599346,Eastlake High School Of Colorado Springs,,Discovery Canyon Campus Middle School,,Grand Mountain School,4.0,155.74245939675174,NaN
1619924,540377.0,2021-03-05,5213 Yari DR,80924,3176.0,8050.0,38.9830638,-104.7306906,Discovery High School,,Jenkins Middle School,,,5.0,170.14389168765743,NaN
8085794,550000.0,2021-03-29,13 Oak PL,80829,2818.0,5000.0,38.7991365,-104.8320441,Discovery High School,,North Middle School,,Howbert Elementary School,5.0,195.1738821859475,NaN
9806626,609500.0,2021-03-26,10525 Kelowna VW,80908,3336.0,6780.0,38.9834577,-104.7759978,Power Technical Early College,,Chinook Trail Middle School,,Prairie Hills Elementary School,5.0,182.70383693045562,NaN
3263804,620000.0,2021-03-29,11577 Terrawood LN,80134,3874.0,12197.0,39.5097566,-104.79599,Career Readiness Academy,,,,Explorer Elementary School,4.0,160.04130098089828,NaN
3229079,635000.0,2021-03-19,4591 Bergemann RD,81005,1548.0,22651200.0,38.110858,-104.778053,Achieve Online,,Chinook Trail Middle School,,Stetson Elementary School,,410.20671834625324,NaN
6304046,649000.0,2021-03-15,2325 Craycroft DR,80920,4692.0,13798.0,38.9739523,-104.7831572,Pine Creek High School,,,,Meridian Ranch Elementary School,5.0,138.32054560954816,NaN
7978268,650000.0,2021-03-26,6163 Rennert DR,80924,4546.0,7127.0,38.969105,-104.716061,,,Chinook Trail Middle School,,Frontier Elementary School,4.0,142.9828420589529,NaN
1674873,661261.0,2021-03-29,4521 Horse Gulch LP,80924,3671.0,8247.0,38.9815375,-104.7437798,James Irwin Charter High School,,,,Coperni 2,5.0,180.13102696812857,NaN
6119961,679262.0,2021-03-25,829 Sword Dancer DR,80921,4126.0,8241.0,39.00308709999999,-104.8128636,Launch High School,,Chinook Trail Middle School,,,4.0,164.62966553562774,NaN
7461168,700210.0,2021-03-23,2178 Stanbridge CT,80918,4149.0,9516.0,38.9031149,-104.7886474,Doherty High School,,,,Remington Elementary School,2.0,168.76596770306097,NaN
6699521,706000.0,2021-03-29,7145 Wildridge RD,80908,3110.0,217800.0,39.036113,-104.69204,Doherty High School,,Chinook Trail Middle School,,Trailblazer Elementary School,3.0,227.00964630225081,NaN
3373560,727000.0,2021-03-26,19671 Still River CT,80132,5094.0,23248.0,39.1180442,-104.86061979999998,Rampart High School,,,,Ridgeview Elementary School,4.0,142.71692186886534,NaN
1160178,761000.0,2021-03-29,6830 Cedar Ridge CT,80919,4893.0,25322.0,38.9313327,-104.8543548,,,Discovery Canyon Campus Middle School,,French Elementary School,4.0,155.52830574289803,NaN
2682521,865000.0,2021-03-25,2060 County Road 782,80863,3216.0,435600.0,39.0703843,-105.1224523,,,The Classical Academy Middle School,,Bear Creek Elementary School,,268.9676616915423,NaN
5549513,865109.0,2021-03-29,9322 Dome Run CT,80927,6039.0,8050.0,38.9316892,-104.6549447,,,Challenger Middle School,,,,143.25368438483193,NaN
1129419,960000.0,2021-03-29,3670 Twisted Oak CR,80904,6152.0,39992.0,38.8834738,-104.9007886,,,Timberview Middle School,,,2.0,156.04681404421328,NaN
1635456,975000.0,2021-03-26,1411 Mesa AV,80906,3007.0,16400.0,38.7945734,-104.8507292,,,Timberview Middle School,,Briargate Preschool,,324.2434319920186,NaN
3076641,1100000.0,2021-03-29,6925 Snow Mass DR,80908,6155.0,261796.0,39.0381083,-104.6985284,,,Lewis-Palmer Middle School,,,3.0,178.71649065800162,NaN
5163458,1330000.0,2021-03-26,1165 S Jackson ST,80210,5243.0,6540.0,38.8645313,-104.8055071,,,The Classical Academy Middle School,,Summit Elementary School,4.0,253.67156208277703,NaN
6982504,75000.0,2021-03-31,611 Victor AV,80860,789.0,2178.0,38.7108732,-105.1442217,,,Discovery Canyon Campus Middle School,,Ridgeview Elementary School,1.0,95.05703422053232,NaN
5326784,145000.0,2021-03-30,522 Pueblo ST,80808,1051.0,4620.0,39.0357102,-104.2943899,,,Mountain Ridge Middle School,,Explorer Elementary School,3.0,137.9638439581351,NaN
3080814,159000.0,2021-03-30,935 Saturn DR #221,80905,1012.0,0.0,38.80686,-104.8452339,,,Skyview Middle School,,Coperni 2,4.0,157.11462450592884,NaN
7043914,175000.0,2021-03-26,6590 Delmonico DR #204,80919,1172.0,425.0,38.9263197,-104.8301612,,,The Classical Academy Middle School,,,4.0,149.3174061433447,NaN
3627809,187000.0,2021-03-31,1811 Bonforte BL,81001,976.0,9583.2,38.2961422,-104.5838504,,,,,Monument Charter Academy,3.0,191.5983606557377,NaN
2521656,196950.0,2021-03-25,205 S El Paso ST,80903,500.0,3267.0,38.8304509,-104.8128817,,,Jack Swigert Aerospace Academy,,Coperni 2,,393.9,NaN
7455688,215900.0,2021-03-29,2018 N Greenwood ST,81003,1888.0,8276.0,38.8281389,-104.7760192,,,Discovery Canyon Campus Middle School,,,0.0,114.35381355932203,NaN
3419470,223500.0,2021-03-31,6535 Matchless TR,80911,1178.0,1218.0,38.7370159,-104.702659,,,Chinook Trail Middle School,,Columbia Elementary School,4.0,189.7283531409168,NaN
5549991,225000.0,2021-03-31,59920 Highway 69,81252,1472.0,1210968.0,38.1481422,-105.4739952,,,,,Bennett Ranch Elementary School,3.0,152.85326086956522,NaN
4700032,229000.0,2021-03-30,1205 Willow Bend CR #F,80918,1060.0,0.0,38.92631129999999,-104.8048117,,2.0,Falcon Middle School,,Sunrise Elementary School,4.0,216.03773584905662,NaN
9727501,233000.0,2021-03-26,412 Main ST,80813,1069.0,6098.0,38.7537177,-104.7399026,,1.0,Lewis-Palmer Middle School,,Martinez Elementary School,3.0,217.96071094480823,NaN
8190195,243000.0,2021-03-31,1563 Monterey RD #B,80910,1214.0,744.0,38.80773569999999,-104.7845932,,1.0,The Classical Academy Middle School,,Inspiration View Elementary School,3.0,200.164744645799,NaN
9211414,245500.0,2021-03-31,3459 Atlantic DR,80910,1158.0,1885.0,38.819958,-104.76342,,3.0,Falcon Middle School,,,2.0,212.0034542314335,NaN
6755321,250000.0,2021-03-31,749 Mediterranean PT,80910,1710.0,4166.0,38.8199317,-104.76157109999998,,3.0,Timberview Middle School,,Grand Mountain School,2.0,146.19883040935673,NaN
1831442,250100.0,2021-03-31,5514 Dunbar CT,80918,1628.0,740.52,38.9121669,-104.793139,,4.0,Eagleview Middle School,,,2.0,153.62407862407863,NaN
6612824,255000.0,2021-03-30,276 Aspen CR,80814,768.0,29620.8,38.9932077,-105.1428794,,,Discovery Canyon Campus Middle School,,Bear Creek Elementary School,2.0,332.03125,NaN
8960293,260000.0,2021-03-30,1006 Zodiac DR,80905,2927.0,22680.0,38.8116157,-104.8523482,,5.0,North Middle School,5.0,Bennett Ranch Elementary School,4.0,88.82815169115135,NaN
5234593,265000.0,2021-03-30,55 Doublet LN,80814,1131.0,20038.0,38.9278556,-105.1724759,,,Eagleview Middle School,,Woodmen Hills Elementary School,2.0,234.30592396109637,NaN
7378569,265000.0,2021-03-30,1922 S Cedar AV,80905,894.0,6000.0,38.8049535,-104.8078664,,5.0,Lewis-Palmer Middle School,5.0,Martinez Elementary School,2.0,296.420581655481,NaN
5946172,265400.0,2021-03-31,1421 South ST,81212,1964.0,43560.0,38.4651703,-105.2280057,,2.0,,2.0,Meridian Ranch Elementary School,3.0,135.13238289205702,NaN
3478683,268000.0,2021-03-31,2910 Dakota DR,80910,1814.0,6000.0,38.7972958,-104.7739037,,2.0,Fox Meadow Middle School,,Rocky Mountain Classical Academy,1.0,147.73980154355016,NaN
4498049,270000.0,2021-03-24,2808 Parker ST,80907,972.0,8505.0,38.872645,-104.837496,,3.0,W H Heaton Middle School,3.0,Meridian Ranch Elementary School,4.0,277.77777777777777,NaN
6312479,273000.0,2021-03-29,5730 S Buckskin Pass DR,80917,811.0,5482.0,38.8804092,-104.7215837,,5.0,Castle Rock Middle School,1.0,Rockrimmon Elementary School,4.0,336.6214549938348,NaN
2372967,275000.0,2021-03-26,1820 Pejn AV,80904,2448.0,29845.0,38.8561467,-104.8480841,,3.0,,3.0,Sunrise Elementary School,1.0,112.33660130718954,NaN
9079079,281650.0,2021-03-30,11065 Falls AV,80819,657.0,26500.0,38.935799,-105.024628,,3.0,Chinook Trail Middle School,,Eagleside Elementary School,3.0,428.6910197869102,NaN
3538630,285000.0,2021-03-30,1134 Montrose AV,80905,894.0,6030.0,38.8004762,-104.8075472,,1.0,,5.0,Chinook Trail Elementary School,2.0,318.79194630872485,NaN
1108797,287150.0,2021-03-26,417 Cypress DR,80911,1410.0,8224.13,38.74907049999999,-104.7363482,,2.0,Peyton Junior High School,2.0,The Da Vinci Academy School,3.0,203.65248226950354,NaN
9387309,290000.0,2021-03-30,1929 Collier AV,80909,2100.0,7500.0,38.8607832,-104.7685706,,4.0,,1.0,Grand Peak Academy,2.0,138.0952380952381,NaN
7016730,294350.0,2021-03-30,1643 Maxwell ST,80906,1666.0,6100.0,38.7623239,-104.7658813,,1.0,The Classical Academy Middle School,,,,176.68067226890756,NaN
9094965,295000.0,2021-03-29,1965 Montura VW #201,80919,1111.0,721.0,38.9165216,-104.8640991,,4.0,The Vanguard School (Middle),4.0,The Classical Academy Charter,2.0,265.5265526552655,NaN
7946079,295000.0,2021-03-24,1216 Aspen AV,80905,1028.0,6254.0,38.8030368,-104.805678,,5.0,,5.0,Briargate Preschool,2.0,286.9649805447471,NaN
5765763,300000.0,2021-03-21,6765 Fielding CR,80911,1081.0,10410.0,38.73362230000001,-104.6960226,,2.0,Timberview Middle School,3.0,,4.0,277.5208140610546,NaN
5309543,300000.0,2021-03-31,3212 Illinois AV,80907,950.0,6473.0,38.8796561,-104.804675,,3.0,Eagleview Middle School,2.0,Canon Elementary School,3.0,315.7894736842105,NaN
7253373,300000.0,2021-03-30,4975 Windward CR,80917,1716.0,7420.0,38.87535980000001,-104.7353912,,5.0,Woodland Park Middle School,1.0,,2.0,174.82517482517483,NaN
3987451,300000.0,2021-03-29,934 Manitou AV #203,80829,855.0,44.0,38.8593926,-104.9178348,,4.0,Lewis-Palmer Middle School,2.0,Falcon Elementary School Of Technology,2.0,350.87719298245617,NaN
5224121,305000.0,2021-03-31,34635 E Jones RD,80864,1620.0,494406.0,38.896351,-104.189174,,,Falcon Middle School,,King Elementary School,,188.2716049382716,NaN
7121829,309000.0,2021-03-31,4961 Daybreak CR,80917,1820.0,2040.0,38.8833629,-104.7371007,,2.0,Cheyenne Mountain Junior High School,1.0,Rockrimmon Elementary School,1.0,169.78021978021977,NaN
6064169,310000.0,2021-03-31,7941 Maiden CT,80831,1691.0,6014.0,38.9492179,-104.6160665,,0.0,The Classical Academy Middle School,3.0,Chinook Trail Elementary School,3.0,183.32347723240687,NaN
7127043,310000.0,2021-03-17,2043 S Chamberlin ST,80906,1355.0,7579.0,38.767916,-104.7873967,,2.0,Challenger Middle School,2.0,Edith Wolford Elementary School,2.0,228.78228782287823,NaN
8310277,311401.0,2021-03-31,7647 Conifer Cone GR,80908,1561.0,1716.0,38.8338816,-104.8213634,,3.0,West Middle School,2.0,Inspiration View Elementary School,,199.48814862267778,NaN
